tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus		length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM	1285073.439
CUFF.11487	-	-	CUFF.11487	-	-	ENSBTAT00000028874	279-1352	ENSBTAT00000028874:279-1352	-	1.38699	0.557558	2.13731	OK	1.079307966	
CUFF.13814	-	-	CUFF.13814	-	-	ENSBTAT00000002662	701-1699	ENSBTAT00000002662:701-1699	-	1.39246	0.599459	2.09811	OK	1.083564532	
CUFF.9214	-	-	CUFF.9214	-	-	ENSBTAT00000002276	1351-2277	ENSBTAT00000002276:1351-2277	-	1.39323	0.538391	2.15356	OK	1.08416372	
CUFF.5423	-	-	CUFF.5423	-	-	ENSBTAT00000003121	2038-3176	ENSBTAT00000003121:2038-3176	-	1.39729	0.61333	2.10285	OK	1.087323072	
CUFF.2267	-	-	CUFF.2267	-	-	ENSBTAT00000004768	4382-5947	ENSBTAT00000004768:4382-5947	-	1.39848	0.764549	1.97509	OK	1.08824909	
CUFF.1298	-	-	CUFF.1298	-	-	ENSBTAT00000061103	11539-12747	ENSBTAT00000061103:11539-12747	-	1.39919	0.660331	2.06353	OK	1.088801587	
CUFF.6205	-	-	CUFF.6205	-	-	ENSBTAT00000007770	532-1525	ENSBTAT00000007770:532-1525	-	1.40136	0.602477	2.10867	OK	1.090490207	
CUFF.9059	-	-	CUFF.9059	-	-	ENSBTAT00000021101	1136-2270	ENSBTAT00000021101:1136-2270	-	1.40334	0.615494	2.11026	OK	1.092030975	
CUFF.9583	-	-	CUFF.9583	-	-	ENSBTAT00000005565	1469-3098	ENSBTAT00000005565:1469-3098	-	1.40568	0.795721	1.9587	OK	1.093851882	
CUFF.10450	-	-	CUFF.10450	-	-	ENSBTAT00000020297	1366-2995	ENSBTAT00000020297:1366-2995	-	1.40568	0.795721	1.9587	OK	1.093851882	
CUFF.696	-	-	CUFF.696	-	-	ENSBTAT00000020774	0-1416	ENSBTAT00000020774:0-1416	-	1.40591	0.774583	1.97167	OK	1.09403086	
CUFF.7976	-	-	CUFF.7976	-	-	ENSBTAT00000028333	1058-2544	ENSBTAT00000028333:1058-2544	-	1.40692	0.738095	2.01299	OK	1.094816808	
CUFF.2832	-	-	CUFF.2832	-	-	ENSBTAT00000065848	774-1763	ENSBTAT00000065848:774-1763	-	1.40856	0.604914	2.1172	OK	1.096092999	
CUFF.13610	-	-	CUFF.13610	-	-	ENSBTAT00000018587	230-1572	ENSBTAT00000018587:230-1572	-	1.40973	0.742995	2.00609	OK	1.097003453	
CUFF.9432	-	-	CUFF.9432	-	-	ENSBTAT00000031802	403-1320	ENSBTAT00000031802:403-1320	-	1.41097	0.543675	2.1747	OK	1.097968379	
CUFF.8423	-	-	CUFF.8423	-	-	ENSBTAT00000023672	93-1784	ENSBTAT00000023672:93-1784	-	1.41416	0.825511	1.94585	OK	1.100450727	
CUFF.476	-	-	CUFF.476	-	-	ENSBTAT00000011991	51-966	ENSBTAT00000011991:51-966	-	1.41498	0.544863	2.17945	OK	1.101088823	
CUFF.10673	-	-	CUFF.10673	-	-	ENSBTAT00000022971	771-1826	ENSBTAT00000022971:771-1826	-	1.41654	0.567071	2.17377	OK	1.102302761	
CUFF.5185	-	-	CUFF.5185	-	-	ENSBTAT00000024178	35-2145	ENSBTAT00000024178:35-2145	-	1.41717	0.897862	1.89024	OK	1.102793005	
CUFF.3986	-	-	CUFF.3986	-	-	ENSBTAT00000037735	63-1047	ENSBTAT00000037735:63-1047	-	1.41766	0.607988	2.12796	OK	1.103174307	
CUFF.9822	-	-	CUFF.9822	-	-	ENSBTAT00000000200	1071-2617	ENSBTAT00000000200:1071-2617	-	1.41837	0.773945	1.99936	OK	1.103726804	
CUFF.11299	-	-	CUFF.11299	-	-	ENSBTAT00000011341	469-1874	ENSBTAT00000011341:469-1874	-	1.41885	0.780647	1.9871	OK	1.104100324	
CUFF.10651	-	-	CUFF.10651	-	-	ENSBTAT00000022763	141-1824	ENSBTAT00000022763:141-1824	-	1.42184	0.829435	1.9551	OK	1.106427039	
CUFF.7857	-	-	CUFF.7857	-	-	ENSBTAT00000011919	115-1307	ENSBTAT00000011919:115-1307	-	1.422	0.669194	2.09123	OK	1.106551546	
CUFF.4170	-	-	CUFF.4170	-	-	ENSBTAT00000019477	749-1730	ENSBTAT00000019477:749-1730	-	1.42318	0.609847	2.23611	OK	1.107469781	
CUFF.1902	-	-	CUFF.1902	-	-	ENSBTAT00000064968	1326-2585	ENSBTAT00000064968:1326-2585	-	1.42623	0.71278	2.13834	OK	1.109843186	
CUFF.3464	-	-	CUFF.3464	-	-	ENSBTAT00000001147	25-1351	ENSBTAT00000001147:25-1351	-	1.42995	0.751961	2.10549	OK	1.112737962	
CUFF.5482	-	-	CUFF.5482	-	-	ENSBTAT00000065956	1094-2628	ENSBTAT00000065956:1094-2628	-	1.43123	0.78	2.08	OK	1.113734014	
CUFF.12273	-	-	CUFF.12273	-	-	ENSBTAT00000046137	166-1559	ENSBTAT00000046137:166-1559	-	1.43325	0.787372	2.0758	OK	1.115305909	
CUFF.9147	-	-	CUFF.9147	-	-	ENSBTAT00000033270	7921-8826	ENSBTAT00000033270:7921-8826	-	1.43534	0.550884	2.31371	OK	1.116932275	
CUFF.10165	-	-	CUFF.10165	-	-	ENSBTAT00000006893	3446-4558	ENSBTAT00000006893:3446-4558	-	1.43758	0.717338	2.24168	OK	1.118675366	
CUFF.10880	-	-	CUFF.10880	-	-	ENSBTAT00000038322	4849-6030	ENSBTAT00000038322:4849-6030	-	1.43811	0.675427	2.19514	OK	1.119087794	
CUFF.6063	-	-	CUFF.6063	-	-	ENSBTAT00000028867	1025-2621	ENSBTAT00000028867:1025-2621	-	1.43915	0.812174	2.06167	OK	1.119897086	
CUFF.12	-	-	CUFF.12	-	-	ENSBTAT00000024334	591-1494	ENSBTAT00000024334:591-1494	-	1.43949	0.552104	2.31884	OK	1.120161663	
CUFF.13315	-	-	CUFF.13315	-	-	ENSBTAT00000019848	2157-3958	ENSBTAT00000019848:2157-3958	-	1.44173	0.830455	2.04846	OK	1.121904754	
CUFF.13907	-	-	CUFF.13907	-	-	ENSBTAT00000028836	51-1090	ENSBTAT00000028836:51-1090	-	1.44389	0.575803	2.30321	OK	1.123585591	
CUFF.8949	-	-	CUFF.8949	-	-	ENSBTAT00000011616	441-3064	ENSBTAT00000011616:441-3064	-	1.44646	0.950343	1.9387	OK	1.125585477	
CUFF.11847	-	-	CUFF.11847	-	-	ENSBTAT00000060943	1682-4167	ENSBTAT00000060943:1682-4167	-	1.44655	0.962994	1.92599	OK	1.125655512	
CUFF.1658	-	-	CUFF.1658	-	-	ENSBTAT00000020593	1089-2471	ENSBTAT00000020593:1089-2471	-	1.4467	0.793639	2.09232	OK	1.125772237	
CUFF.3347	-	-	CUFF.3347	-	-	ENSBTAT00000003380	1767-2872	ENSBTAT00000003380:1767-2872	-	1.44883	0.721882	2.25588	OK	1.12742973	
CUFF.5006	-	-	CUFF.5006	-	-	ENSBTAT00000003993	64-1444	ENSBTAT00000003993:64-1444	-	1.44918	0.79479	2.09535	OK	1.127702088	
CUFF.1210	-	-	CUFF.1210	-	-	ENSBTAT00000023716	3254-4633	ENSBTAT00000023716:3254-4633	-	1.45042	0.795366	2.09687	OK	1.128667013	
CUFF.10825	-	-	CUFF.10825	-	-	ENSBTAT00000061443	1015-2600	ENSBTAT00000061443:1015-2600	-	1.45067	0.81781	2.07598	OK	1.128861555	
CUFF.4869	-	-	CUFF.4869	-	-	ENSBTAT00000031586	52-1361	ENSBTAT00000031586:52-1361	-	1.45207	0.761726	2.13283	OK	1.129950986	
CUFF.3914	-	-	CUFF.3914	-	-	ENSBTAT00000063702	362-1327	ENSBTAT00000063702:362-1327	-	1.45335	0.619958	2.27318	OK	1.130947038	
CUFF.10735	-	-	CUFF.10735	-	-	ENSBTAT00000026154	1075-2040	ENSBTAT00000026154:1075-2040	-	1.45335	0.619958	2.27318	OK	1.130947038	
CUFF.7705	-	-	CUFF.7705	-	-	ENSBTAT00000022940	2-Jan	ENSBTAT00000022940:1-2402	-	1.4565	0.955156	1.95184	OK	1.13339826	
CUFF.1650	-	-	CUFF.1650	-	-	ENSBTAT00000052449	878-1840	ENSBTAT00000052449:878-1840	-	1.45915	0.621892	2.28027	OK	1.135460399	
CUFF.747	-	-	CUFF.747	-	-	ENSBTAT00000015433	4099-5334	ENSBTAT00000015433:4099-5334	-	1.45963	0.726631	2.17989	OK	1.135833919	
CUFF.6125	-	-	CUFF.6125	-	-	ENSBTAT00000010935	1023-2053	ENSBTAT00000010935:1023-2053	-	1.45975	0.580835	2.32334	OK	1.135927299	
CUFF.3314	-	-	CUFF.3314	-	-	ENSBTAT00000033728	122-1424	ENSBTAT00000033728:122-1424	-	1.46139	0.765822	2.1443	OK	1.13720349	
CUFF.2737	-	-	CUFF.2737	-	-	ENSBTAT00000061543	2172-3814	ENSBTAT00000061543:2172-3814	-	1.46256	0.850146	2.06464	OK	1.138113944	
CUFF.5076	-	-	CUFF.5076	-	-	ENSBTAT00000003775	23-3701	ENSBTAT00000003775:23-3701	-	1.46646	1.05728	1.87058	OK	1.14114879	
CUFF.11388	-	-	CUFF.11388	-	-	ENSBTAT00000066051	3418-5939	ENSBTAT00000066051:3418-5939	-	1.46716	0.949242	1.97759	OK	1.141693506	
CUFF.11726	-	-	CUFF.11726	-	-	ENSBTAT00000030030	97-2482	ENSBTAT00000030030:97-2482	-	1.46722	0.961564	1.96493	OK	1.141740196	
CUFF.3028	-	-	CUFF.3028	-	-	ENSBTAT00000006550	0-1773	ENSBTAT00000006550:0-1773	-	1.46757	0.84357	2.08081	OK	1.142012554	
CUFF.540	-	-	CUFF.540	-	-	ENSBTAT00000053490	30-1462	ENSBTAT00000053490:30-1462	-	1.46911	0.765928	2.15853	OK	1.143210929	
CUFF.164	-	-	CUFF.164	-	-	ENSBTAT00000061451	1165-2936	ENSBTAT00000061451:1165-2936	-	1.46945	0.844523	2.08316	OK	1.143475505	
CUFF.12996	-	-	CUFF.12996	-	-	ENSBTAT00000036191	13620-14712	ENSBTAT00000036191:13620-14712	-	1.47019	0.730476	2.28274	OK	1.144051348	
CUFF.6160	-	-	CUFF.6160	-	-	ENSBTAT00000008450	35-1330	ENSBTAT00000008450:35-1330	-	1.47082	0.769961	2.15589	OK	1.144541592	
CUFF.352	-	-	CUFF.352	-	-	ENSBTAT00000014089	38-926	ENSBTAT00000014089:38-926	-	1.47135	0.56143	2.35801	OK	1.14495402	
CUFF.12612	-	-	CUFF.12612	-	-	ENSBTAT00000020083	877-3052	ENSBTAT00000020083:877-3052	-	1.47179	0.962717	2.01712	OK	1.145296413	
CUFF.7101	-	-	CUFF.7101	-	-	ENSBTAT00000015318	2753-3909	ENSBTAT00000015318:2753-3909	-	1.47613	0.690034	2.24261	OK	1.148673652	
CUFF.6193	-	-	CUFF.6193	-	-	ENSBTAT00000001120	3884-5647	ENSBTAT00000001120:3884-5647	-	1.47702	0.848355	2.09261	OK	1.149366219	
CUFF.10983	-	-	CUFF.10983	-	-	ENSBTAT00000017595	1517-3548	ENSBTAT00000017595:1517-3548	-	1.47866	0.932786	2.01286	OK	1.150642411	
CUFF.7347	-	-	CUFF.7347	-	-	ENSBTAT00000017664	1-953	ENSBTAT00000017664:1-953	-	1.47883	0.628424	2.30422	OK	1.150774699	
CUFF.7299	-	-	CUFF.7299	-	-	ENSBTAT00000012985	3154-5791	ENSBTAT00000012985:3154-5791	-	1.47921	0.983109	1.96622	OK	1.151070402	
CUFF.54	-	-	CUFF.54	-	-	ENSBTAT00000028227	294-1648	ENSBTAT00000028227:294-1648	-	1.48212	0.810051	2.13559	OK	1.153334864	
CUFF.10472	-	-	CUFF.10472	-	-	ENSBTAT00000004789	1894-3715	ENSBTAT00000004789:1894-3715	-	1.48574	0.87609	2.08071	OK	1.156151824	
CUFF.11	-	-	CUFF.11	-	-	ENSBTAT00000010757	0-1485	ENSBTAT00000010757:0-1485	-	1.48625	0.805737	2.14863	OK	1.156548688	
CUFF.11744	-	-	CUFF.11744	-	-	ENSBTAT00000024707	640-2192	ENSBTAT00000024707:640-2192	-	1.48635	0.835199	2.12012	OK	1.156626505	
CUFF.5631	-	-	CUFF.5631	-	-	ENSBTAT00000019966	185-2676	ENSBTAT00000019966:185-2676	-	1.48646	0.960674	2.0014	OK	1.156712103	
CUFF.7402	-	-	CUFF.7402	-	-	ENSBTAT00000013333	1225-2105	ENSBTAT00000013333:1225-2105	-	1.48893	0.566534	2.37944	OK	1.158634172	
CUFF.2094	-	-	CUFF.2094	-	-	ENSBTAT00000063266	1120-2200	ENSBTAT00000063266:1120-2200	-	1.49047	0.738592	2.3081	OK	1.159832547	
CUFF.108	-	-	CUFF.108	-	-	ENSBTAT00000007406	1387-2266	ENSBTAT00000007406:1387-2266	-	1.49116	0.567178	2.38215	OK	1.160369481	
CUFF.1366	-	-	CUFF.1366	-	-	ENSBTAT00000037484	12-891	ENSBTAT00000037484:12-891	-	1.49116	0.567178	2.38215	OK	1.160369481	
CUFF.4142	-	-	CUFF.4142	-	-	ENSBTAT00000027039	753-1765	ENSBTAT00000027039:753-1765	-	1.49252	0.591166	2.36466	OK	1.161427787	
CUFF.553	-	-	CUFF.553	-	-	ENSBTAT00000003143	3045-4189	ENSBTAT00000003143:3045-4189	-	1.4951	0.697272	2.26614	OK	1.163435454	
CUFF.6803	-	-	CUFF.6803	-	-	ENSBTAT00000004828	5-1749	ENSBTAT00000004828:5-1749	-	1.49532	0.857597	2.11541	OK	1.163606651	
CUFF.8127	-	-	CUFF.8127	-	-	ENSBTAT00000003183	571-1648	ENSBTAT00000003183:571-1648	-	1.49563	0.74065	2.31453	OK	1.163847882	
CUFF.5766	-	-	CUFF.5766	-	-	ENSBTAT00000064974	53-1730	ENSBTAT00000064974:53-1730	-	1.49564	0.89186	2.08101	OK	1.163855664	
CUFF.7041	-	-	CUFF.7041	-	-	ENSBTAT00000005261	128-1271	ENSBTAT00000005261:128-1271	-	1.4967	0.697883	2.26812	OK	1.164680519	
CUFF.9562	-	-	CUFF.9562	-	-	ENSBTAT00000046021	312-1653	ENSBTAT00000046021:312-1653	-	1.49916	0.817904	2.15629	OK	1.166594807	
CUFF.3728	-	-	CUFF.3728	-	-	ENSBTAT00000061504	485-1892	ENSBTAT00000061504:485-1892	-	1.4998	0.779538	2.19688	OK	1.167092833	
CUFF.3006	-	-	CUFF.3006	-	-	ENSBTAT00000015493	279-1287	ENSBTAT00000015493:279-1287	-	1.50001	0.593512	2.37405	OK	1.167256247	
CUFF.4331	-	-	CUFF.4331	-	-	ENSBTAT00000010506	153-1493	ENSBTAT00000010506:153-1493	-	1.50049	0.818515	2.1579	OK	1.167629767	
CUFF.840	-	-	CUFF.840	-	-	ENSBTAT00000013424	3314-4388	ENSBTAT00000013424:3314-4388	-	1.50083	0.742719	2.321	OK	1.167894343	
CUFF.2042	-	-	CUFF.2042	-	-	ENSBTAT00000019734	401-2337	ENSBTAT00000019734:401-2337	-	1.50229	0.927055	2.06012	OK	1.169030465	
CUFF.10469	-	-	CUFF.10469	-	-	ENSBTAT00000023380	93-1431	ENSBTAT00000023380:93-1431	-	1.50315	0.819738	2.16113	OK	1.169699688	
CUFF.9387	-	-	CUFF.9387	-	-	ENSBTAT00000028759	492-2360	ENSBTAT00000028759:492-2360	-	1.50376	0.907425	2.08174	OK	1.170174369	
CUFF.1759	-	-	CUFF.1759	-	-	ENSBTAT00000013812	8546-9817	ENSBTAT00000013812:8546-9817	-	1.5041	0.7845	2.1966	OK	1.170438945	
CUFF.7426	-	-	CUFF.7426	-	-	ENSBTAT00000000752	1863-3134	ENSBTAT00000000752:1863-3134	-	1.5041	0.7845	2.1966	OK	1.170438945	
CUFF.3557	-	-	CUFF.3557	-	-	ENSBTAT00000061505	800-1739	ENSBTAT00000061505:800-1739	-	1.50521	0.637124	2.33612	OK	1.171302709	
CUFF.6955	-	-	CUFF.6955	-	-	ENSBTAT00000054469	6-878	ENSBTAT00000054469:6-878	-	1.50693	0.571731	2.40127	OK	1.172641154	
CUFF.12228	-	-	CUFF.12228	-	-	ENSBTAT00000044310	585-1457	ENSBTAT00000044310:585-1457	-	1.50693	0.571731	2.40127	OK	1.172641154	
CUFF.8317	-	-	CUFF.8317	-	-	ENSBTAT00000028129	944-2808	ENSBTAT00000028129:944-2808	-	1.5074	0.909372	2.08621	OK	1.173006892	
CUFF.3300	-	-	CUFF.3300	-	-	ENSBTAT00000061178	0-2327	ENSBTAT00000061178:0-2327	-	1.50742	0.98553	2.01391	OK	1.173022455	
CUFF.1689	-	-	CUFF.1689	-	-	ENSBTAT00000025891	1561-2565	ENSBTAT00000025891:1561-2565	-	1.50757	0.595876	2.38351	OK	1.17313918	
CUFF.7427	-	-	CUFF.7427	-	-	ENSBTAT00000000752	5446-6383	ENSBTAT00000000752:5446-6383	-	1.50935	0.638484	2.34111	OK	1.174524315	
CUFF.1960	-	-	CUFF.1960	-	-	ENSBTAT00000024464	4466-5535	ENSBTAT00000024464:4466-5535	-	1.50957	0.746192	2.33185	OK	1.174695511	
CUFF.185	-	-	CUFF.185	-	-	ENSBTAT00000004317	1878-3275	ENSBTAT00000004317:1878-3275	-	1.51244	0.785118	2.2126	OK	1.176928846	
CUFF.6958	-	-	CUFF.6958	-	-	ENSBTAT00000043830	20-955	ENSBTAT00000043830:20-955	-	1.51352	0.63985	2.34612	OK	1.177769265	
CUFF.12003	-	-	CUFF.12003	-	-	ENSBTAT00000006152	1667-3260	ENSBTAT00000006152:1667-3260	-	1.51439	0.876296	2.12815	OK	1.178446269	
CUFF.9663	-	-	CUFF.9663	-	-	ENSBTAT00000010968	69-1003	ENSBTAT00000010968:69-1003	-	1.51561	0.640535	2.34863	OK	1.179395631	
CUFF.5229	-	-	CUFF.5229	-	-	ENSBTAT00000018189	109-1631	ENSBTAT00000018189:109-1631	-	1.52034	0.851662	2.16191	OK	1.183076355	
CUFF.7495	-	-	CUFF.7495	-	-	ENSBTAT00000014826	1183-2049	ENSBTAT00000014826:1183-2049	-	1.52072	0.575693	2.41791	OK	1.183372058	
CUFF.165	-	-	CUFF.165	-	-	ENSBTAT00000061451	3323-4516	ENSBTAT00000061451:3323-4516	-	1.52202	0.752213	2.25664	OK	1.184383673	
CUFF.791	-	-	CUFF.791	-	-	ENSBTAT00000027057	1404-2269	ENSBTAT00000027057:1404-2269	-	1.52304	0.576358	2.4207	OK	1.185177402	
CUFF.4790	-	-	CUFF.4790	-	-	ENSBTAT00000018985	95-1156	ENSBTAT00000018985:95-1156	-	1.52376	0.751819	2.34943	OK	1.185737681	
CUFF.6392	-	-	CUFF.6392	-	-	ENSBTAT00000043997	1513-2900	ENSBTAT00000043997:1513-2900	-	1.5253	0.790778	2.22856	OK	1.186936057	
CUFF.4898	-	-	CUFF.4898	-	-	ENSBTAT00000044628	0-927	ENSBTAT00000044628:0-927	-	1.53041	0.645372	2.36636	OK	1.190912483	
CUFF.11895	-	-	CUFF.11895	-	-	ENSBTAT00000004370	144-1266	ENSBTAT00000004370:144-1266	-	1.53118	0.710944	2.31057	OK	1.191511671	
CUFF.10829	-	-	CUFF.10829	-	-	ENSBTAT00000017949	1504-3407	ENSBTAT00000017949:1504-3407	-	1.53157	0.943132	2.09585	OK	1.191815155	
CUFF.10256	-	-	CUFF.10256	-	-	ENSBTAT00000015416	1635-3017	ENSBTAT00000015416:1635-3017	-	1.53181	0.793639	2.23662	OK	1.192001915	
CUFF.6448	-	-	CUFF.6448	-	-	ENSBTAT00000010350	46-1166	ENSBTAT00000010350:46-1166	-	1.53455	0.712214	2.3147	OK	1.194134089	
CUFF.2578	-	-	CUFF.2578	-	-	ENSBTAT00000019683	772-2670	ENSBTAT00000019683:772-2670	-	1.53611	0.945616	2.10137	OK	1.195348027	
CUFF.220	-	-	CUFF.220	-	-	ENSBTAT00000025237	7-1126	ENSBTAT00000025237:7-1126	-	1.53623	0.71285	2.31676	OK	1.195441407	
CUFF.8435	-	-	CUFF.8435	-	-	ENSBTAT00000003031	6-929	ENSBTAT00000003031:6-929	-	1.539	0.648169	2.37662	OK	1.197596926	
CUFF.9290	-	-	CUFF.9290	-	-	ENSBTAT00000026390	40-1222	ENSBTAT00000026390:40-1222	-	1.53925	0.759213	2.27764	OK	1.197791467	
CUFF.7544	-	-	CUFF.7544	-	-	ENSBTAT00000061364	10-1515	ENSBTAT00000061364:10-1515	-	1.54031	0.861282	2.18633	OK	1.198616323	
CUFF.5681	-	-	CUFF.5681	-	-	ENSBTAT00000017093	2217-3073	ENSBTAT00000017093:2217-3073	-	1.54427	0.582418	2.44616	OK	1.201697859	
CUFF.7388	-	-	CUFF.7388	-	-	ENSBTAT00000042942	99-1084	ENSBTAT00000042942:99-1084	-	1.54454	0.60737	2.42948	OK	1.201907964	
CUFF.2400	-	-	CUFF.2400	-	-	ENSBTAT00000017417	453-2341	ENSBTAT00000017417:453-2341	-	1.54527	0.950625	2.1125	OK	1.202476024	
CUFF.5848	-	-	CUFF.5848	-	-	ENSBTAT00000009755	229-1084	ENSBTAT00000009755:229-1084	-	1.54667	0.583099	2.44902	OK	1.203565456	
CUFF.6266	-	-	CUFF.6266	-	-	ENSBTAT00000024490	441-1940	ENSBTAT00000024490:441-1940	-	1.54748	0.86473	2.19508	OK	1.204195771	
CUFF.6959	-	-	CUFF.6959	-	-	ENSBTAT00000043830	1091-2137	ENSBTAT00000043830:1091-2137	-	1.55111	0.7626	2.38313	OK	1.207020512	
CUFF.9765	-	-	CUFF.9765	-	-	ENSBTAT00000000218	289-1849	ENSBTAT00000000218:289-1849	-	1.55142	0.894833	2.17317	OK	1.207261743	
CUFF.4963	-	-	CUFF.4963	-	-	ENSBTAT00000008704	19-3248	ENSBTAT00000008704:19-3248	-	1.55246	1.11166	1.97629	OK	1.208071035	
CUFF.7341	-	-	CUFF.7341	-	-	ENSBTAT00000007060	1968-3141	ENSBTAT00000007060:1968-3141	-	1.55364	0.765038	2.29511	OK	1.208989271	
CUFF.7029	-	-	CUFF.7029	-	-	ENSBTAT00000018168	35-1399	ENSBTAT00000018168:35-1399	-	1.5557	0.804113	2.26614	OK	1.210592292	
CUFF.10273	-	-	CUFF.10273	-	-	ENSBTAT00000053131	654-1567	ENSBTAT00000053131:654-1567	-	1.5609	0.655268	2.40265	OK	1.214638753	
CUFF.8045	-	-	CUFF.8045	-	-	ENSBTAT00000022850	78-927	ENSBTAT00000022850:78-927	-	1.5612	0.58722	2.46632	OK	1.214872203	
CUFF.5460	-	-	CUFF.5460	-	-	ENSBTAT00000064272	899-1938	ENSBTAT00000064272:899-1938	-	1.56422	0.767738	2.39918	OK	1.217222263	
CUFF.9784	-	-	CUFF.9784	-	-	ENSBTAT00000036459	123-2118	ENSBTAT00000036459:123-2118	-	1.56436	0.999599	2.14914	OK	1.217331207	
CUFF.11361	-	-	CUFF.11361	-	-	ENSBTAT00000008097	0-847	ENSBTAT00000008097:0-847	-	1.5661	0.588607	2.47215	OK	1.218685215	
CUFF.5484	-	-	CUFF.5484	-	-	ENSBTAT00000061390	1619-2592	ENSBTAT00000061390:1619-2592	-	1.56884	0.614861	2.45944	OK	1.220817389	
CUFF.13720	-	-	CUFF.13720	-	-	ENSBTAT00000011730	305-2358	ENSBTAT00000011730:305-2358	-	1.56923	1.01993	2.13699	OK	1.221120873	
CUFF.4324	-	-	CUFF.4324	-	-	ENSBTAT00000010591	141-2320	ENSBTAT00000010591:141-2320	-	1.5701	1.00671	2.10494	OK	1.221797877	
CUFF.11213	-	-	CUFF.11213	-	-	ENSBTAT00000049025	961-2060	ENSBTAT00000049025:961-2060	-	1.57081	0.725823	2.35893	OK	1.222350375	
CUFF.4168	-	-	CUFF.4168	-	-	ENSBTAT00000018292	3993-4838	ENSBTAT00000018292:3993-4838	-	1.57104	0.59	2.478	OK	1.222529353	
CUFF.12751	-	-	CUFF.12751	-	-	ENSBTAT00000022743	517-1806	ENSBTAT00000022743:517-1806	-	1.57144	0.8509	2.24328	OK	1.222840619	
CUFF.11423	-	-	CUFF.11423	-	-	ENSBTAT00000010886	3922-5654	ENSBTAT00000010886:3922-5654	-	1.57263	0.921108	2.18763	OK	1.223766636	
CUFF.12351	-	-	CUFF.12351	-	-	ENSBTAT00000011200	219-1694	ENSBTAT00000011200:219-1694	-	1.57685	0.8788	2.2308	OK	1.227050496	
CUFF.9289	-	-	CUFF.9289	-	-	ENSBTAT00000043540	36-2078	ENSBTAT00000043540:36-2078	-	1.57866	1.02542	2.1485	OK	1.228458975	
CUFF.6722	-	-	CUFF.6722	-	-	ENSBTAT00000006763	0-1343	ENSBTAT00000006763:0-1343	-	1.58455	0.816686	2.30157	OK	1.233042371	
CUFF.241	-	-	CUFF.241	-	-	ENSBTAT00000036805	2594-3621	ENSBTAT00000036805:2594-3621	-	1.5872	0.776709	2.42721	OK	1.23510451	
CUFF.10971	-	-	CUFF.10971	-	-	ENSBTAT00000010299	158-1875	ENSBTAT00000010299:158-1875	-	1.58829	0.929155	2.20674	OK	1.23595271	
CUFF.6908	-	-	CUFF.6908	-	-	ENSBTAT00000015631	0-837	ENSBTAT00000015631:0-837	-	1.59109	0.595639	2.50168	OK	1.238131574	
CUFF.9566	-	-	CUFF.9566	-	-	ENSBTAT00000061234	2364-3201	ENSBTAT00000061234:2364-3201	-	1.59109	0.595639	2.50168	OK	1.238131574	
CUFF.11620	-	-	CUFF.11620	-	-	ENSBTAT00000065698	844-4437	ENSBTAT00000065698:844-4437	-	1.59174	1.16555	1.99808	OK	1.238637382	
CUFF.4233	-	-	CUFF.4233	-	-	ENSBTAT00000012702	Mar-65	ENSBTAT00000012702:3-1965	-	1.59383	1.01641	2.18528	OK	1.240263748	
CUFF.1555	-	-	CUFF.1555	-	-	ENSBTAT00000065117	25-1047	ENSBTAT00000065117:25-1047	-	1.59698	0.780509	2.43909	OK	1.24271497	
CUFF.2269	-	-	CUFF.2269	-	-	ENSBTAT00000004768	8028-9736	ENSBTAT00000004768:8028-9736	-	1.59783	0.934051	2.21837	OK	1.243376411	
CUFF.11768	-	-	CUFF.11768	-	-	ENSBTAT00000006516	133-1279	ENSBTAT00000006516:133-1279	-	1.59847	0.783063	2.34919	OK	1.243874437	
CUFF.4833	-	-	CUFF.4833	-	-	ENSBTAT00000016291	78-2657	ENSBTAT00000016291:78-2657	-	1.59962	1.08254	2.08776	OK	1.244769327	
CUFF.5772	-	-	CUFF.5772	-	-	ENSBTAT00000054630	3931-5196	ENSBTAT00000054630:3931-5196	-	1.60719	0.867043	2.28584	OK	1.250660041	
CUFF.17	-	-	CUFF.17	-	-	ENSBTAT00000013435	76-1465	ENSBTAT00000013435:76-1465	-	1.6073	0.861425	2.29713	OK	1.250745639	
CUFF.11803	-	-	CUFF.11803	-	-	ENSBTAT00000016012	Jan-95	ENSBTAT00000016012:1-2195	-	1.60849	1.04527	2.13599	OK	1.251671656	
CUFF.12785	-	-	CUFF.12785	-	-	ENSBTAT00000002440	3546-5616	ENSBTAT00000002440:3546-5616	-	1.60851	1.01155	2.16761	OK	1.25168722	
CUFF.9093	-	-	CUFF.9093	-	-	ENSBTAT00000027184	34-988	ENSBTAT00000027184:34-988	-	1.60893	0.627107	2.50843	OK	1.252014049	
CUFF.5468	-	-	CUFF.5468	-	-	ENSBTAT00000054541	2-894	ENSBTAT00000054541:2-894	-	1.60899	0.670695	2.45921	OK	1.252060739	
CUFF.12466	-	-	CUFF.12466	-	-	ENSBTAT00000061368	335-1781	ENSBTAT00000061368:335-1781	-	1.61385	0.896424	2.27554	OK	1.255842624	
CUFF.6850	-	-	CUFF.6850	-	-	ENSBTAT00000003923	183-949	ENSBTAT00000003923:183-949	-	1.61495	0.520679	2.60339	OK	1.256698607	
