tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	Length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM	
CUFF.2318	-	-	CUFF.2318	-	-	ENSMUST00000020420	292-1193	-	93.2532	49.9969	122.215	OK	14.16365573	
CUFF.1301	-	-	CUFF.1301	-	-	ENSMUST00000015467	10-964	-	93.3369	52.4659	123.295	OK	14.17636841	
CUFF.3392	-	-	CUFF.3392	-	-	ENSMUST00000105817	821-1480	-	93.3491	41.7737	129.119	OK	14.17822139	
CUFF.1380	-	-	CUFF.1380	-	-	ENSMUST00000103070	246-851	-	93.4377	37.2291	124.097	OK	14.1916783	
CUFF.235	-	-	CUFF.235	-	-	ENSMUST00000041587	468-1367	-	93.5213	50.1081	122.486	OK	14.20437579	
CUFF.884	-	-	CUFF.884	-	-	ENSMUST00000077666	2000-2551	-	93.5538	36.3357	131.717	OK	14.20931202	
CUFF.2548	-	-	CUFF.2548	-	-	ENSMUST00000103220	4062-4613	-	93.5538	36.3357	131.717	OK	14.20931202	
CUFF.3818	-	-	CUFF.3818	-	-	ENSMUST00000085679	386-937	-	93.5538	36.3357	131.717	OK	14.20931202	
CUFF.3564	-	-	CUFF.3564	-	-	ENSMUST00000081775	31-903	-	93.5548	48.7896	132.019	OK	14.2094639	
CUFF.2523	-	-	CUFF.2523	-	-	ENSMUST00000031423	345-1966	-	93.5554	63.2989	123.51	OK	14.20955503	
CUFF.3257	-	-	CUFF.3257	-	-	ENSMUST00000113430	125-622	-	93.7127	30.2127	115.815	OK	14.23344636	
CUFF.3610	-	-	CUFF.3610	-	-	ENSMUST00000030187	5845-6315	-	93.8162	26.6236	127.793	OK	14.24916634	
CUFF.3411	-	-	CUFF.3411	-	-	ENSMUST00000161737	26-656	-	93.8282	39.7242	123.145	OK	14.25098895	
CUFF.3809	-	-	CUFF.3809	-	-	ENSMUST00000007251	762-1392	-	93.8282	39.7242	123.145	OK	14.25098895	
CUFF.2712	-	-	CUFF.2712	-	-	ENSMUST00000080882	9-692	-	93.8957	40.3058	128.246	OK	14.26124111	
CUFF.2940	-	-	CUFF.2940	-	-	ENSMUST00000035158	1129-1732	-	93.9051	37.3526	124.509	OK	14.26266882	
CUFF.3302	-	-	CUFF.3302	-	-	ENSMUST00000003964	2-1720	-	94.1731	65.5518	120.907	OK	14.30337369	
CUFF.2179	-	-	CUFF.2179	-	-	ENSMUST00000096224	282-1574	-	94.2427	60.0474	127.843	OK	14.31394481	
CUFF.3940	-	-	CUFF.3940	-	-	ENSMUST00000113978	919-1572	-	94.5944	42.1575	130.305	OK	14.36736236	
CUFF.2233	-	-	CUFF.2233	-	-	ENSMUST00000081496	2729-3355	-	94.716	39.978	123.932	OK	14.38583144	
CUFF.2592	-	-	CUFF.2592	-	-	ENSMUST00000164108	134-892	-	94.7351	46.2226	125.461	OK	14.38873242	
CUFF.1429	-	-	CUFF.1429	-	-	ENSMUST00000089860	376-1371	-	94.8253	52.8191	125.76	OK	14.40243234	
CUFF.283	-	-	CUFF.283	-	-	ENSMUST00000002048	5-868	-	94.8311	49.2985	133.396	OK	14.40331327	
CUFF.861	-	-	CUFF.861	-	-	ENSMUST00000105682	2536-3029	-	95.0063	30.4579	116.755	OK	14.42992332	
CUFF.3292	-	-	CUFF.3292	-	-	ENSMUST00000098845	347-1024	-	95.0848	40.663	129.382	OK	14.4418462	
CUFF.2525	-	-	CUFF.2525	-	-	ENSMUST00000044783	3447-3966	-	95.1091	28.932	130.194	OK	14.44553698	
CUFF.2633	-	-	CUFF.2633	-	-	ENSMUST00000046518	48-830	-	95.1308	48.0042	128.011	OK	14.44883286	
CUFF.574	-	-	CUFF.574	-	-	ENSMUST00000056433	13-558	-	95.1963	36.7357	133.167	OK	14.45878125	
CUFF.2964	-	-	CUFF.2964	-	-	ENSMUST00000171215	3322-3788	-	95.2444	26.8522	128.89	OK	14.46608687	
CUFF.3126	-	-	CUFF.3126	-	-	ENSMUST00000051888	233-725	-	95.3354	30.5198	116.992	OK	14.4799083	
CUFF.1297	-	-	CUFF.1297	-	-	ENSMUST00000034467	966-1484	-	95.4113	28.9879	130.446	OK	14.49143628	
CUFF.177	-	-	CUFF.177	-	-	ENSMUST00000118487	721-1606	-	95.4417	50.9008	124.424	OK	14.49605355	
CUFF.3886	-	-	CUFF.3886	-	-	ENSMUST00000053664	228-693	-	95.6083	26.9099	129.168	OK	14.5213574	
CUFF.2129	-	-	CUFF.2129	-	-	ENSMUST00000022102	927-1575	-	95.6578	42.4828	131.31	OK	14.52887565	
CUFF.2168	-	-	CUFF.2168	-	-	ENSMUST00000190061	204-747	-	95.7567	36.871	133.658	OK	14.54389697	
CUFF.522	-	-	CUFF.522	-	-	ENSMUST00000042498	2865-3434	-	95.7921	35.1862	127.55	OK	14.54927365	
CUFF.661	-	-	CUFF.661	-	-	ENSMUST00000037865	1158-1753	-	95.8228	37.8548	126.183	OK	14.55393649	
CUFF.1540	-	-	CUFF.1540	-	-	ENSMUST00000023150	28-649	-	95.8496	40.2999	124.93	OK	14.55800698	
CUFF.2343	-	-	CUFF.2343	-	-	ENSMUST00000089024	72-536	-	95.9749	26.9679	129.446	OK	14.57703802	
CUFF.3259	-	-	CUFF.3259	-	-	ENSMUST00000026558	1011-1475	-	95.9749	26.9679	129.446	OK	14.57703802	
CUFF.2459	-	-	CUFF.2459	-	-	ENSMUST00000074002	1347-2202	-	95.9951	49.7597	134.644	OK	14.58010608	
CUFF.716	-	-	CUFF.716	-	-	ENSMUST00000091291	792-1829	-	96.0517	55.5066	130.32	OK	14.5887027	
CUFF.1940	-	-	CUFF.1940	-	-	ENSMUST00000046514	674-1242	-	96.0547	35.2482	127.775	OK	14.58915836	
CUFF.2146	-	-	CUFF.2146	-	-	ENSMUST00000036493	2162-2730	-	96.0547	35.2482	127.775	OK	14.58915836	
CUFF.1281	-	-	CUFF.1281	-	-	ENSMUST00000048393	1-647	-	96.0899	42.6143	131.717	OK	14.59450467	
CUFF.810	-	-	CUFF.810	-	-	ENSMUST00000018851	4034-4601	-	96.3187	35.3104	128	OK	14.62925569	
CUFF.2442	-	-	CUFF.2442	-	-	ENSMUST00000004683	1177-1718	-	96.3237	37.0073	134.152	OK	14.63001511	
CUFF.2472	-	-	CUFF.2472	-	-	ENSMUST00000120965	9-524	-	96.3294	29.1568	131.205	OK	14.63088085	
CUFF.2108	-	-	CUFF.2108	-	-	ENSMUST00000026699	574-1218	-	96.5259	42.7466	132.126	OK	14.66072603	
CUFF.2767	-	-	CUFF.2767	-	-	ENSMUST00000108594	284-902	-	96.5429	40.4955	125.536	OK	14.66330806	
CUFF.808	-	-	CUFF.808	-	-	ENSMUST00000018851	593-1884	-	96.6301	60.0939	127.942	OK	14.67655233	
CUFF.1420	-	-	CUFF.1420	-	-	ENSMUST00000088419	31-752	-	96.6715	45.1235	124.958	OK	14.68284032	
CUFF.3484	-	-	CUFF.3484	-	-	ENSMUST00000033087	714-1305	-	96.8112	38.111	127.037	OK	14.70405849	
CUFF.2400	-	-	CUFF.2400	-	-	ENSMUST00000110865	44-790	-	96.8296	46.9661	127.479	OK	14.70685316	
CUFF.3287	-	-	CUFF.3287	-	-	ENSMUST00000023343	26-927	-	96.8399	52.7745	130.547	OK	14.70841756	
CUFF.1475	-	-	CUFF.1475	-	-	ENSMUST00000031388	970-1767	-	96.9424	47.1008	131.882	OK	14.72398566	
CUFF.1663	-	-	CUFF.1663	-	-	ENSMUST00000022734	706-1451	-	97.0084	47.0291	127.65	OK	14.73400999	
CUFF.1369	-	-	CUFF.1369	-	-	ENSMUST00000028117	200-764	-	97.1197	35.4982	128.681	OK	14.75091466	
CUFF.348	-	-	CUFF.348	-	-	ENSMUST00000074144	15-553	-	97.1869	37.2137	134.9	OK	14.76112126	
CUFF.246	-	-	CUFF.246	-	-	ENSMUST00000033920	99-843	-	97.1878	47.0923	127.822	OK	14.76125795	
CUFF.2260	-	-	CUFF.2260	-	-	ENSMUST00000087883	182-1671	-	97.3209	65.5489	126.055	OK	14.7814737	
CUFF.3970	-	-	CUFF.3970	-	-	ENSMUST00000100013	813-1299	-	97.3583	30.8966	118.437	OK	14.78715415	
CUFF.2325	-	-	CUFF.2325	-	-	ENSMUST00000021666	1189-1752	-	97.3897	35.5612	128.909	OK	14.79192331	
CUFF.2929	-	-	CUFF.2929	-	-	ENSMUST00000062181	64-524	-	97.4701	27.2024	130.572	OK	14.80413477	
CUFF.2031	-	-	CUFF.2031	-	-	ENSMUST00000074082	90-575	-	97.7039	30.9603	118.681	OK	14.83964521	
CUFF.3421	-	-	CUFF.3421	-	-	ENSMUST00000035033	44-529	-	97.7039	30.9603	118.681	OK	14.83964521	
CUFF.2562	-	-	CUFF.2562	-	-	ENSMUST00000174525	238-697	-	97.8512	27.2617	130.856	OK	14.86201771	
CUFF.372	-	-	CUFF.372	-	-	ENSMUST00000036381	483-1300	-	97.8609	49.0109	143.97	OK	14.86349098	
CUFF.2503	-	-	CUFF.2503	-	-	ENSMUST00000105674	41-551	-	97.8996	29.4426	132.492	OK	14.86936888	
CUFF.1010	-	-	CUFF.1010	-	-	ENSMUST00000033182	39-855	-	98.0206	49.071	144.146	OK	14.88774683	
CUFF.1809	-	-	CUFF.1809	-	-	ENSMUST00000190637	637-1172	-	98.0657	37.4224	135.656	OK	14.89459679	
CUFF.2172	-	-	CUFF.2172	-	-	ENSMUST00000084500	540-1075	-	98.0657	37.4224	135.656	OK	14.89459679	
CUFF.3664	-	-	CUFF.3664	-	-	ENSMUST00000081591	676-1262	-	98.0759	38.4362	128.121	OK	14.89614601	
CUFF.356	-	-	CUFF.356	-	-	ENSMUST00000112097	35-1462	-	98.1614	64.8893	122.763	OK	14.90913208	
CUFF.792	-	-	CUFF.792	-	-	ENSMUST00000110725	139-648	-	98.2197	29.5004	132.752	OK	14.91798691	
CUFF.1114	-	-	CUFF.1114	-	-	ENSMUST00000163168	314-772	-	98.2353	27.3212	131.142	OK	14.9203563	
CUFF.2695	-	-	CUFF.2695	-	-	ENSMUST00000069330	17-984	-	98.3016	54.3486	129.401	OK	14.9304262	
CUFF.560	-	-	CUFF.560	-	-	ENSMUST00000034131	2-1147	-	98.3236	59.0138	135.513	OK	14.93376764	
CUFF.2714	-	-	CUFF.2714	-	-	ENSMUST00000080882	1530-2318	-	98.4344	47.6387	133.388	OK	14.95059637	
CUFF.2266	-	-	CUFF.2266	-	-	ENSMUST00000060396	36-1255	-	98.5519	61.5904	133.446	OK	14.96844272	
CUFF.1869	-	-	CUFF.1869	-	-	ENSMUST00000043082	1250-2288	-	98.9347	57.8641	132.605	OK	15.02658387	
CUFF.2391	-	-	CUFF.2391	-	-	ENSMUST00000005749	2350-2882	-	98.9606	37.6334	136.421	OK	15.03051766	
CUFF.3113	-	-	CUFF.3113	-	-	ENSMUST00000003183	31-866	-	99.034	50.9516	137.869	OK	15.04166593	
CUFF.565	-	-	CUFF.565	-	-	ENSMUST00000000451	1182-1663	-	99.1109	31.2177	119.668	OK	15.0533458	
CUFF.3063	-	-	CUFF.3063	-	-	ENSMUST00000127756	1995-3031	-	99.1723	57.9758	132.861	OK	15.06267147	
CUFF.3534	-	-	CUFF.3534	-	-	ENSMUST00000110855	379-1112	-	99.2058	47.799	129.74	OK	15.06775958	
CUFF.2420	-	-	CUFF.2420	-	-	ENSMUST00000002121	40-571	-	99.2625	37.7043	136.678	OK	15.07637139	
CUFF.2070	-	-	CUFF.2070	-	-	ENSMUST00000007482	7-462	-	99.4059	27.5013	132.006	OK	15.09815154	
CUFF.2171	-	-	CUFF.2171	-	-	ENSMUST00000027554	377-832	-	99.4059	27.5013	132.006	OK	15.09815154	
CUFF.1272	-	-	CUFF.1272	-	-	ENSMUST00000010239	385-1569	-	99.5172	61.2973	133.163	OK	15.11505621	
CUFF.3918	-	-	CUFF.3918	-	-	ENSMUST00000122232	1274-1779	-	99.5217	29.7341	133.804	OK	15.11573969	
CUFF.1257	-	-	CUFF.1257	-	-	ENSMUST00000054547	47-1180	-	99.5926	59.6388	136.948	OK	15.12650825	
CUFF.418	-	-	CUFF.418	-	-	ENSMUST00000018315	297-1053	-	99.6054	49.6552	132.414	OK	15.12845237	
CUFF.1943	-	-	CUFF.1943	-	-	ENSMUST00000046514	3621-4125	-	99.8526	29.7931	134.069	OK	15.16599806	
CUFF.377	-	-	CUFF.377	-	-	ENSMUST00000092956	7669-8322	-	100.159	42.1575	134.137	OK	15.21253527	
CUFF.3545	-	-	CUFF.3545	-	-	ENSMUST00000027438	1156-1784	-	100.162	43.8357	135.492	OK	15.21299092	
CUFF.1455	-	-	CUFF.1455	-	-	ENSMUST00000178636	1908-2461	-	100.174	36.2043	131.241	OK	15.21481353	
CUFF.1645	-	-	CUFF.1645	-	-	ENSMUST00000047645	214-742	-	100.179	37.9185	137.455	OK	15.21557295	
CUFF.2039	-	-	CUFF.2039	-	-	ENSMUST00000084820	1246-1749	-	100.186	29.8523	134.336	OK	15.21663614	
CUFF.2185	-	-	CUFF.2185	-	-	ENSMUST00000020112	2490-2993	-	100.186	29.8523	134.336	OK	15.21663614	
CUFF.373	-	-	CUFF.373	-	-	ENSMUST00000092956	1426-1904	-	100.193	31.4137	120.419	OK	15.21769932	
CUFF.210	-	-	CUFF.210	-	-	ENSMUST00000077235	69-746	-	100.367	44.3596	136.775	OK	15.24412711	
CUFF.1435	-	-	CUFF.1435	-	-	ENSMUST00000057208	496-1173	-	100.367	44.3596	136.775	OK	15.24412711	
CUFF.3757	-	-	CUFF.3757	-	-	ENSMUST00000026122	8-660	-	100.382	42.2221	134.343	OK	15.24640537	
CUFF.1823	-	-	CUFF.1823	-	-	ENSMUST00000037609	43-620	-	100.438	39.0357	130.119	OK	15.25491087	
CUFF.1585	-	-	CUFF.1585	-	-	ENSMUST00000171057	18-545	-	100.489	37.9905	137.715	OK	15.26265694	
CUFF.43	-	-	CUFF.43	-	-	ENSMUST00000025279	0-502	-	100.521	29.9118	134.603	OK	15.26751723	
CUFF.1060	-	-	CUFF.1060	-	-	ENSMUST00000030010	3371-5317	-	100.521	73.3039	127.317	OK	15.26751723	
CUFF.403	-	-	CUFF.403	-	-	ENSMUST00000018909	608-1284	-	100.58	44.4252	136.978	OK	15.27647838	
CUFF.1641	-	-	CUFF.1641	-	-	ENSMUST00000103079	1062-1514	-	100.605	27.6839	132.883	OK	15.28027547	
CUFF.593	-	-	CUFF.593	-	-	ENSMUST00000025695	2-628	-	100.636	43.9758	135.925	OK	15.28498387	
CUFF.1592	-	-	CUFF.1592	-	-	ENSMUST00000022875	213-839	-	100.636	43.9758	135.925	OK	15.28498387	
CUFF.2099	-	-	CUFF.2099	-	-	ENSMUST00000025955	1489-2040	-	100.75	36.3357	131.717	OK	15.30229863	
CUFF.3368	-	-	CUFF.3368	-	-	ENSMUST00000110362	119-670	-	100.75	36.3357	131.717	OK	15.30229863	
CUFF.193	-	-	CUFF.193	-	-	ENSMUST00000080435	945-1767	-	101.115	51.7574	140.049	OK	15.35773624	
CUFF.2014	-	-	CUFF.2014	-	-	ENSMUST00000114882	10-485	-	101.299	31.6121	121.18	OK	15.38568287	
CUFF.3229	-	-	CUFF.3229	-	-	ENSMUST00000111788	935-1657	-	101.309	48.5273	131.717	OK	15.38720171	
CUFF.421	-	-	CUFF.421	-	-	ENSMUST00000076454	298-1291	-	101.403	57.9661	136.094	OK	15.40147879	
CUFF.1779	-	-	CUFF.1779	-	-	ENSMUST00000029405	1326-1850	-	101.429	38.208	138.504	OK	15.40542777	
CUFF.3815	-	-	CUFF.3815	-	-	ENSMUST00000106540	840-1364	-	101.429	38.208	138.504	OK	15.40542777	
CUFF.3897	-	-	CUFF.3897	-	-	ENSMUST00000032761	40-712	-	101.438	44.6897	137.793	OK	15.40679473	
CUFF.2710	-	-	CUFF.2710	-	-	ENSMUST00000102858	528-1741	-	101.616	63.9582	138.232	OK	15.43383005	
CUFF.2516	-	-	CUFF.2516	-	-	ENSMUST00000179939	644-1512	-	101.647	54.7809	135.511	OK	15.43853845	
CUFF.2483	-	-	CUFF.2483	-	-	ENSMUST00000037127	532-1006	-	101.673	31.6788	121.435	OK	15.44248743	
CUFF.2053	-	-	CUFF.2053	-	-	ENSMUST00000086216	9-926	-	101.682	57.3119	136.457	OK	15.44385439	
CUFF.3795	-	-	CUFF.3795	-	-	ENSMUST00000137119	1766-2535	-	101.74	48.8158	136.684	OK	15.45266365	
CUFF.782	-	-	CUFF.782	-	-	ENSMUST00000020023	112-758	-	101.742	42.6143	135.591	OK	15.45296742	
CUFF.3420	-	-	CUFF.3420	-	-	ENSMUST00000026672	1937-2460	-	101.746	38.281	138.769	OK	15.45357495	
CUFF.1956	-	-	CUFF.1956	-	-	ENSMUST00000024783	0-449	-	101.833	27.8688	133.77	OK	15.46678885	
CUFF.363	-	-	CUFF.363	-	-	ENSMUST00000139853	22-1870	-	101.945	73.1286	130.006	OK	15.48379984	
CUFF.1836	-	-	CUFF.1836	-	-	ENSMUST00000022380	441-1134	-	102.198	46.9467	130.006	OK	15.52222646	
CUFF.2764	-	-	CUFF.2764	-	-	ENSMUST00000142247	39-1270	-	102.271	63.023	140.277	OK	15.53331398	
CUFF.1926	-	-	CUFF.1926	-	-	ENSMUST00000107818	17-1076	-	102.356	59.0798	134.702	OK	15.54622411	
CUFF.1387	-	-	CUFF.1387	-	-	ENSMUST00000168828	223-866	-	102.436	42.8131	136.224	OK	15.55837482	
CUFF.2280	-	-	CUFF.2280	-	-	ENSMUST00000065629	1340-2154	-	102.439	52.2661	141.426	OK	15.55883047	
CUFF.3472	-	-	CUFF.3472	-	-	ENSMUST00000024599	1707-2374	-	102.532	45.0247	138.826	OK	15.57295567	
CUFF.965	-	-	CUFF.965	-	-	ENSMUST00000043765	287-734	-	102.668	27.9935	134.369	OK	15.59361187	
CUFF.1710	-	-	CUFF.1710	-	-	ENSMUST00000042052	4924-5371	-	102.668	27.9935	134.369	OK	15.59361187	
CUFF.2772	-	-	CUFF.2772	-	-	ENSMUST00000023151	763-1210	-	102.668	27.9935	134.369	OK	15.59361187	
CUFF.2205	-	-	CUFF.2205	-	-	ENSMUST00000110690	2-1229	-	102.671	63.2284	140.734	OK	15.59406752	
CUFF.2654	-	-	CUFF.2654	-	-	ENSMUST00000032185	77-1838	-	102.819	72.478	129.323	OK	15.61654633	
CUFF.251	-	-	CUFF.251	-	-	ENSMUST00000144326	428-1263	-	102.995	53.9487	131.875	OK	15.64327789	
CUFF.925	-	-	CUFF.925	-	-	ENSMUST00000004554	58-577	-	103.035	38.5761	139.838	OK	15.64935325	
CUFF.2928	-	-	CUFF.2928	-	-	ENSMUST00000097921	51-497	-	103.091	28.0563	134.67	OK	15.65785874	
CUFF.2916	-	-	CUFF.2916	-	-	ENSMUST00000004201	3362-4268	-	103.273	58.0078	138.114	OK	15.6855016	
CUFF.747	-	-	CUFF.747	-	-	ENSMUST00000034713	1958-2573	-	103.324	44.7623	138.356	OK	15.69324768	
CUFF.3922	-	-	CUFF.3922	-	-	ENSMUST00000107362	1561-2103	-	103.427	36.9391	133.904	OK	15.70889172	
CUFF.2912	-	-	CUFF.2912	-	-	ENSMUST00000102781	2413-3100	-	103.466	47.3567	131.142	OK	15.71481519	
CUFF.745	-	-	CUFF.745	-	-	ENSMUST00000034713	727-1341	-	103.576	44.8352	138.582	OK	15.73152241	
CUFF.375	-	-	CUFF.375	-	-	ENSMUST00000092956	4918-5580	-	103.649	45.3647	139.875	OK	15.74260993	
CUFF.3252	-	-	CUFF.3252	-	-	ENSMUST00000128691	1543-2084	-	103.733	37.0073	134.152	OK	15.75536818	
CUFF.3070	-	-	CUFF.3070	-	-	ENSMUST00000132383	528-1093	-	103.769	39.8648	132.883	OK	15.760836	
CUFF.1854	-	-	CUFF.1854	-	-	ENSMUST00000169273	950-1587	-	103.853	43.2164	137.507	OK	15.77359424	
CUFF.1457	-	-	CUFF.1457	-	-	ENSMUST00000061491	2-1145	-	103.859	63.4961	137.94	OK	15.77450554	
CUFF.3789	-	-	CUFF.3789	-	-	ENSMUST00000102554	1916-2577	-	103.875	45.4334	140.086	OK	15.77693569	
CUFF.1150	-	-	CUFF.1150	-	-	ENSMUST00000063661	1135-1844	-	103.913	49.4171	134.132	OK	15.78270727	
CUFF.2188	-	-	CUFF.2188	-	-	ENSMUST00000171838	597-1041	-	103.948	28.1827	135.277	OK	15.78802321	
CUFF.3323	-	-	CUFF.3323	-	-	ENSMUST00000154617	1128-1572	-	103.948	28.1827	135.277	OK	15.78802321	
CUFF.3654	-	-	CUFF.3654	-	-	ENSMUST00000027127	1906-2374	-	103.977	32.0849	122.992	OK	15.79242784	
CUFF.2123	-	-	CUFF.2123	-	-	ENSMUST00000172727	48-660	-	104.083	44.9818	139.035	OK	15.80852753	
CUFF.3740	-	-	CUFF.3740	-	-	ENSMUST00000011055	75-687	-	104.083	44.9818	139.035	OK	15.80852753	
CUFF.1954	-	-	CUFF.1954	-	-	ENSMUST00000103142	351-1227	-	104.158	57.1375	134.273	OK	15.81991882	
CUFF.1958	-	-	CUFF.1958	-	-	ENSMUST00000063562	15-939	-	104.166	56.8778	135.423	OK	15.82113389	
CUFF.495	-	-	CUFF.495	-	-	ENSMUST00000065167	1180-2055	-	104.313	57.2028	134.427	OK	15.84346082	
CUFF.3597	-	-	CUFF.3597	-	-	ENSMUST00000030830	15-866	-	104.315	55.8752	138.218	OK	15.84376458	
CUFF.2054	-	-	CUFF.2054	-	-	ENSMUST00000086216	1532-2215	-	104.329	47.6341	131.91	OK	15.84589096	
CUFF.3023	-	-	CUFF.3023	-	-	ENSMUST00000027464	270-809	-	104.351	37.1447	134.649	OK	15.8492324	
CUFF.2717	-	-	CUFF.2717	-	-	ENSMUST00000105716	954-1469	-	104.357	38.8757	140.924	OK	15.85014371	
CUFF.3508	-	-	CUFF.3508	-	-	ENSMUST00000041231	3149-3640	-	104.364	30.5819	137.619	OK	15.85120689	
CUFF.3060	-	-	CUFF.3060	-	-	ENSMUST00000152065	1793-3434	-	104.439	73.2028	134.205	OK	15.86259818	
CUFF.973	-	-	CUFF.973	-	-	ENSMUST00000023219	4-662	-	104.561	45.6405	140.725	OK	15.88112801	
CUFF.3230	-	-	CUFF.3230	-	-	ENSMUST00000111784	6-568	-	104.637	40.0776	133.592	OK	15.89267119	
CUFF.820	-	-	CUFF.820	-	-	ENSMUST00000015160	157-1747	-	104.67	72.4029	135.362	OK	15.89768335	
CUFF.3241	-	-	CUFF.3241	-	-	ENSMUST00000023749	8-713	-	104.742	49.6974	134.893	OK	15.90861899	
CUFF.2715	-	-	CUFF.2715	-	-	ENSMUST00000064571	1424-1866	-	104.818	28.3102	135.889	OK	15.92016216	
CUFF.140	-	-	CUFF.140	-	-	ENSMUST00000034432	349-886	-	104.976	37.283	135.151	OK	15.94415981	
CUFF.2657	-	-	CUFF.2657	-	-	ENSMUST00000045402	1655-2478	-	104.99	54.7353	133.798	OK	15.94628619	
CUFF.568	-	-	CUFF.568	-	-	ENSMUST00000029367	390-1308	-	105.041	57.2495	136.308	OK	15.95403226	
CUFF.2804	-	-	CUFF.2804	-	-	ENSMUST00000016680	1074-1777	-	105.161	49.8388	135.277	OK	15.97225833	
CUFF.1531	-	-	CUFF.1531	-	-	ENSMUST00000117518	432-992	-	105.224	40.2207	134.069	OK	15.98182701	
CUFF.3131	-	-	CUFF.3131	-	-	ENSMUST00000023882	2579-3139	-	105.224	40.2207	134.069	OK	15.98182701	
CUFF.368	-	-	CUFF.368	-	-	ENSMUST00000025503	56-877	-	105.33	54.8687	134.123	OK	15.9979267	
CUFF.3705	-	-	CUFF.3705	-	-	ENSMUST00000102578	35-737	-	105.372	49.9098	135.47	OK	16.00430582	
CUFF.3890	-	-	CUFF.3890	-	-	ENSMUST00000021203	2-585	-	105.441	42.9266	133.072	OK	16.01478581	
CUFF.500	-	-	CUFF.500	-	-	ENSMUST00000127996	664-1223	-	105.519	40.2927	134.309	OK	16.02663275	
CUFF.2204	-	-	CUFF.2204	-	-	ENSMUST00000017900	1319-1878	-	105.519	40.2927	134.309	OK	16.02663275	
CUFF.905	-	-	CUFF.905	-	-	ENSMUST00000046259	663-1127	-	105.572	32.3615	124.052	OK	16.03468259	
CUFF.1113	-	-	CUFF.1113	-	-	ENSMUST00000003121	51-562	-	105.713	39.18	142.027	OK	16.05609822	
CUFF.2382	-	-	CUFF.2382	-	-	ENSMUST00000112335	83-594	-	105.713	39.18	142.027	OK	16.05609822	
CUFF.3253	-	-	CUFF.3253	-	-	ENSMUST00000129008	157-644	-	105.835	30.8331	138.749	OK	16.07462805	
CUFF.2909	-	-	CUFF.2909	-	-	ENSMUST00000020188	348-882	-	105.929	37.4925	135.91	OK	16.08890513	
CUFF.2366	-	-	CUFF.2366	-	-	ENSMUST00000049527	8-1107	-	106.167	63.7611	143.462	OK	16.12505349	
CUFF.3463	-	-	CUFF.3463	-	-	ENSMUST00000026665	610-1096	-	106.209	30.8966	139.035	OK	16.13143261	
CUFF.3959	-	-	CUFF.3959	-	-	ENSMUST00000055316	75-561	-	106.209	30.8966	139.035	OK	16.13143261	
CUFF.420	-	-	CUFF.420	-	-	ENSMUST00000058735	620-1695	-	106.219	62.8565	144.337	OK	16.13295145	
CUFF.2907	-	-	CUFF.2907	-	-	ENSMUST00000111147	49-1170	-	106.349	64.7422	140.647	OK	16.15269635	
CUFF.1136	-	-	CUFF.1136	-	-	ENSMUST00000161576	20-552	-	106.573	37.6334	136.421	OK	16.18671833	
CUFF.1391	-	-	CUFF.1391	-	-	ENSMUST00000030538	484-1016	-	106.573	37.6334	136.421	OK	16.18671833	
CUFF.307	-	-	CUFF.307	-	-	ENSMUST00000085715	597-1058	-	106.801	32.5721	124.86	OK	16.22134785	
CUFF.1491	-	-	CUFF.1491	-	-	ENSMUST00000033096	737-1315	-	106.848	43.2979	134.224	OK	16.22848639	
CUFF.2052	-	-	CUFF.2052	-	-	ENSMUST00000043757	1069-1928	-	106.859	58.2683	154.411	OK	16.23015712	
CUFF.2067	-	-	CUFF.2067	-	-	ENSMUST00000043915	17-571	-	107.023	40.6563	135.521	OK	16.25506607	
CUFF.1104	-	-	CUFF.1104	-	-	ENSMUST00000025444	442-1066	-	107.062	44.1167	140.371	OK	16.26098954	
CUFF.2838	-	-	CUFF.2838	-	-	ENSMUST00000003152	0-553	-	107.329	40.7298	135.766	OK	16.30154253	
CUFF.3794	-	-	CUFF.3794	-	-	ENSMUST00000072187	2405-3051	-	107.395	46.4883	143.339	OK	16.31156686	
CUFF.2132	-	-	CUFF.2132	-	-	ENSMUST00000050552	586-1162	-	107.421	43.4483	134.69	OK	16.31551584	
CUFF.1706	-	-	CUFF.1706	-	-	ENSMUST00000025831	4167-4906	-	107.437	50.7975	142.233	OK	16.31794599	
CUFF.1793	-	-	CUFF.1793	-	-	ENSMUST00000019878	6-442	-	107.52	28.6998	137.759	OK	16.33055235	
CUFF.717	-	-	CUFF.717	-	-	ENSMUST00000091291	2189-2881	-	107.528	50.6311	137.427	OK	16.33176742	
CUFF.2275	-	-	CUFF.2275	-	-	ENSMUST00000075666	1181-1710	-	107.554	37.8468	137.195	OK	16.3357164	
CUFF.3867	-	-	CUFF.3867	-	-	ENSMUST00000176797	32-561	-	107.554	37.8468	137.195	OK	16.3357164	
CUFF.2004	-	-	CUFF.2004	-	-	ENSMUST00000021698	74-1789	-	107.603	75.8812	137.17	OK	16.34315871	
CUFF.794	-	-	CUFF.794	-	-	ENSMUST00000110725	2854-3313	-	107.636	32.714	125.404	OK	16.34817087	
CUFF.701	-	-	CUFF.701	-	-	ENSMUST00000010421	3741-5684	-	107.887	78.5692	136.53	OK	16.38629372	
