tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	TPM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.1639	-	-	CUFF.1639	-	-	ENSMUST00000022310	740-1215	-	160.576	22.13356725	50.1104	192.09	OK
CUFF.2019	-	-	CUFF.2019	-	-	ENSMUST00000041968	787-1360	-	160.933	22.18277562	62.3101	207.7	OK
CUFF.1998	-	-	CUFF.1998	-	-	ENSMUST00000038627	111-659	-	161.096	22.20524331	57.9135	209.936	OK
CUFF.1636	-	-	CUFF.1636	-	-	ENSMUST00000042251	184-929	-	161.097	22.20538114	79.874	212.997	OK
CUFF.626	-	-	CUFF.626	-	-	ENSMUST00000022962	21-864	-	161.223	22.22274881	84.7062	207.06	OK
CUFF.1640	-	-	CUFF.1640	-	-	ENSMUST00000067098	210-954	-	161.395	22.24645704	79.9813	213.284	OK
CUFF.2190	-	-	CUFF.2190	-	-	ENSMUST00000028178	270-891	-	161.434	22.25183275	70.2702	217.199	OK
CUFF.1307	-	-	CUFF.1307	-	-	ENSMUST00000080099	151-1090	-	161.755	22.29607893	88.7205	211.239	OK
CUFF.525	-	-	CUFF.525	-	-	ENSMUST00000174144	181-654	-	161.767	22.29773299	50.3223	192.902	OK
CUFF.2315	-	-	CUFF.2315	-	-	ENSMUST00000169200	3-696	-	162.001	22.32998722	74.4184	206.082	OK
CUFF.1419	-	-	CUFF.1419	-	-	ENSMUST00000001884	828-1325	-	162.055	22.3374305	47.8922	215.515	OK
CUFF.137	-	-	CUFF.137	-	-	ENSMUST00000031445	176-746	-	162.249	22.36417118	62.638	208.793	OK
CUFF.1370	-	-	CUFF.1370	-	-	ENSMUST00000105331	90-660	-	162.249	22.36417118	62.638	208.793	OK
CUFF.142	-	-	CUFF.142	-	-	ENSMUST00000021297	21-493	-	162.368	22.38057398	50.4289	193.311	OK
CUFF.2119	-	-	CUFF.2119	-	-	ENSMUST00000063531	54-501	-	162.746	22.43267696	44.3744	212.997	OK
CUFF.2014	-	-	CUFF.2014	-	-	ENSMUST00000117818	2012-3897	-	162.763	22.43502021	117.855	206.246	OK
CUFF.568	-	-	CUFF.568	-	-	ENSMUST00000010421	4848-5587	-	162.901	22.45404194	80.5225	214.727	OK
CUFF.963	-	-	CUFF.963	-	-	ENSMUST00000054547	0-1128	-	163.014	22.4696177	98.4735	221.565	OK
CUFF.1576	-	-	CUFF.1576	-	-	ENSMUST00000026289	2-570	-	163.139	22.48684752	62.8586	209.529	OK
CUFF.216	-	-	CUFF.216	-	-	ENSMUST00000076258	148-861	-	163.428	22.52668287	77.8948	211.429	OK
CUFF.1415	-	-	CUFF.1415	-	-	ENSMUST00000005234	1157-1700	-	163.466	22.53192073	58.4468	211.869	OK
CUFF.2800	-	-	CUFF.2800	-	-	ENSMUST00000030675	84-724	-	163.494	22.53578021	68.1841	216.949	OK
CUFF.2813	-	-	CUFF.2813	-	-	ENSMUST00000035840	1580-2147	-	163.587	22.5485992	62.9694	209.898	OK
CUFF.1066	-	-	CUFF.1066	-	-	ENSMUST00000097530	17-972	-	163.589	22.54887488	91.3881	228.47	OK
CUFF.1906	-	-	CUFF.1906	-	-	ENSMUST00000034904	292-883	-	163.693	22.56321009	67.1248	208.087	OK
CUFF.529	-	-	CUFF.529	-	-	ENSMUST00000037865	65-559	-	163.727	22.5678966	48.1831	216.824	OK
CUFF.728	-	-	CUFF.728	-	-	ENSMUST00000030800	63-508	-	164.093	22.61834552	44.5739	213.955	OK
CUFF.1206	-	-	CUFF.1206	-	-	ENSMUST00000102783	880-1518	-	164.246	22.63943482	68.3978	217.629	OK
CUFF.2732	-	-	CUFF.2732	-	-	ENSMUST00000113523	879-1541	-	164.301	22.64701594	71.9107	221.725	OK
CUFF.308	-	-	CUFF.308	-	-	ENSMUST00000110951	25-638	-	164.586	22.68629994	71.1873	220.033	OK
CUFF.92	-	-	CUFF.92	-	-	ENSMUST00000004381	484-1241	-	164.77	22.71166224	78.6078	220.102	OK
CUFF.1864	-	-	CUFF.1864	-	-	ENSMUST00000034091	887-1331	-	164.774	22.71221359	44.6742	214.436	OK
CUFF.2132	-	-	CUFF.2132	-	-	ENSMUST00000090481	26-470	-	164.774	22.71221359	44.6742	214.436	OK
CUFF.661	-	-	CUFF.661	-	-	ENSMUST00000018851	3018-3534	-	164.894	22.72875422	61.505	222.956	OK
CUFF.146	-	-	CUFF.146	-	-	ENSMUST00000022682	1077-2194	-	164.977	22.74019482	99.4432	223.747	OK
CUFF.274	-	-	CUFF.274	-	-	ENSMUST00000031773	2-686	-	165.034	22.74805162	75.3976	208.793	OK
CUFF.1429	-	-	CUFF.1429	-	-	ENSMUST00000027602	444-1054	-	165.799	22.85349813	71.5374	221.116	OK
CUFF.1956	-	-	CUFF.1956	-	-	ENSMUST00000165735	408-970	-	165.867	22.86287115	63.5296	211.765	OK
CUFF.1661	-	-	CUFF.1661	-	-	ENSMUST00000171229	4-518	-	165.955	22.87500095	61.7443	223.823	OK
CUFF.1413	-	-	CUFF.1413	-	-	ENSMUST00000003038	1745-2784	-	166.134	22.89967405	95.4541	217.635	OK
CUFF.582	-	-	CUFF.582	-	-	ENSMUST00000067124	191-1588	-	166.159	22.90312002	110.749	212.978	OK
CUFF.1849	-	-	CUFF.1849	-	-	ENSMUST00000020375	1-514	-	166.491	22.94888243	61.8647	224.26	OK
CUFF.1603	-	-	CUFF.1603	-	-	ENSMUST00000096224	801-1290	-	166.592	22.96280412	48.6757	219.041	OK
CUFF.1846	-	-	CUFF.1846	-	-	ENSMUST00000114769	204-669	-	166.711	22.97920691	51.188	196.221	OK
CUFF.1251	-	-	CUFF.1251	-	-	ENSMUST00000029125	29-827	-	166.752	22.98485829	84.5116	228.678	OK
CUFF.2157	-	-	CUFF.2157	-	-	ENSMUST00000179865	986-1736	-	166.88	23.00250163	79.3415	222.156	OK
CUFF.1551	-	-	CUFF.1551	-	-	ENSMUST00000025955	3327-3839	-	167.03	23.02317742	61.9855	224.698	OK
CUFF.2615	-	-	CUFF.2615	-	-	ENSMUST00000132449	107-619	-	167.03	23.02317742	61.9855	224.698	OK
CUFF.912	-	-	CUFF.912	-	-	ENSMUST00000165665	845-1618	-	167.106	23.03365315	82.1128	241.206	OK
CUFF.2255	-	-	CUFF.2255	-	-	ENSMUST00000023882	3213-3772	-	167.266	23.05570732	63.8706	212.902	OK
CUFF.959	-	-	CUFF.959	-	-	ENSMUST00000026917	802-1266	-	167.35	23.06728576	51.2984	196.644	OK
CUFF.1583	-	-	CUFF.1583	-	-	ENSMUST00000100484	401-865	-	167.35	23.06728576	51.2984	196.644	OK
CUFF.1655	-	-	CUFF.1655	-	-	ENSMUST00000167199	5-729	-	167.593	23.10078054	82.1907	219.175	OK
CUFF.2717	-	-	CUFF.2717	-	-	ENSMUST00000163972	53-777	-	167.593	23.10078054	82.1907	219.175	OK
CUFF.971	-	-	CUFF.971	-	-	ENSMUST00000010239	7-895	-	168.008	23.15798355	93.8159	223.371	OK
CUFF.479	-	-	CUFF.479	-	-	ENSMUST00000103201	5132-5972	-	168.213	23.18624045	89.7314	221.967	OK
CUFF.1641	-	-	CUFF.1641	-	-	ENSMUST00000081496	2390-2829	-	168.269	23.19395941	45.1831	216.879	OK
CUFF.2407	-	-	CUFF.2407	-	-	ENSMUST00000038383	377-910	-	168.424	23.21532439	59.5433	215.845	OK
CUFF.221	-	-	CUFF.221	-	-	ENSMUST00000161083	11-1368	-	168.481	23.22318119	111.09	213.409	OK
CUFF.2064	-	-	CUFF.2064	-	-	ENSMUST00000031583	6120-7310	-	168.853	23.27445714	103.344	230.024	OK
CUFF.1953	-	-	CUFF.1953	-	-	ENSMUST00000145614	33-565	-	168.936	23.28589775	59.6552	216.25	OK
CUFF.172	-	-	CUFF.172	-	-	ENSMUST00000171412	1059-1567	-	169.223	23.32545742	62.4736	226.467	OK
CUFF.755	-	-	CUFF.755	-	-	ENSMUST00000102632	Nov-66	-	169.244	23.32835203	125.479	212.349	OK
CUFF.2662	-	-	CUFF.2662	-	-	ENSMUST00000144258	808-1855	-	169.26	23.33055744	98.5138	223.55	OK
CUFF.598	-	-	CUFF.598	-	-	ENSMUST00000096246	892-1353	-	169.298	23.33579531	51.6322	197.923	OK
CUFF.503	-	-	CUFF.503	-	-	ENSMUST00000171649	70-835	-	169.485	23.36157112	82.9715	243.729	OK
CUFF.1322	-	-	CUFF.1322	-	-	ENSMUST00000025462	561-1045	-	169.558	23.37163334	49.1786	221.304	OK
CUFF.2133	-	-	CUFF.2133	-	-	ENSMUST00000007130	1563-2256	-	170.101	23.44647969	80.1429	217.531	OK
CUFF.2638	-	-	CUFF.2638	-	-	ENSMUST00000103186	1634-2070	-	170.438	23.49293129	45.494	218.371	OK
CUFF.489	-	-	CUFF.489	-	-	ENSMUST00000000642	1625-2154	-	170.492	23.50037457	59.9935	217.477	OK
CUFF.630	-	-	CUFF.630	-	-	ENSMUST00000020023	10-748	-	170.624	23.51856926	80.6316	225.768	OK
CUFF.1182	-	-	CUFF.1182	-	-	ENSMUST00000058578	4-649	-	170.624	23.51856926	73.806	227.569	OK
CUFF.783	-	-	CUFF.783	-	-	ENSMUST00000057288	757-1332	-	170.738	23.53428286	68.9926	213.877	OK
CUFF.1317	-	-	CUFF.1317	-	-	ENSMUST00000033898	3411-4125	-	170.875	23.55316674	83.3419	222.245	OK
CUFF.2544	-	-	CUFF.2544	-	-	ENSMUST00000041725	980-1601	-	170.93	23.56074787	70.2702	223.587	OK
CUFF.420	-	-	CUFF.420	-	-	ENSMUST00000032192	427-862	-	171.173	23.59424264	45.5985	218.873	OK
CUFF.1723	-	-	CUFF.1723	-	-	ENSMUST00000049527	19-778	-	171.315	23.61381572	83.6274	245.655	OK
CUFF.357	-	-	CUFF.357	-	-	ENSMUST00000161009	2-668	-	171.454	23.63297528	77.4354	214.436	OK
CUFF.2349	-	-	CUFF.2349	-	-	ENSMUST00000112237	2-668	-	171.454	23.63297528	77.4354	214.436	OK
CUFF.1829	-	-	CUFF.1829	-	-	ENSMUST00000177974	299-1034	-	171.587	23.65130781	80.9607	226.69	OK
CUFF.1332	-	-	CUFF.1332	-	-	ENSMUST00000068004	2555-3496	-	172.07	23.71788384	96.9635	227.654	OK
CUFF.550	-	-	CUFF.550	-	-	ENSMUST00000102838	1027-1529	-	172.621	23.7938329	63.2203	229.174	OK
CUFF.98	-	-	CUFF.98	-	-	ENSMUST00000132734	1854-2310	-	172.647	23.7974167	52.1983	200.094	OK
CUFF.927	-	-	CUFF.927	-	-	ENSMUST00000060805	2602-3310	-	172.906	23.83311689	84.0482	224.128	OK
CUFF.1690	-	-	CUFF.1690	-	-	ENSMUST00000115366	893-2655	-	173.062	23.85461971	123.83	220.643	OK
CUFF.686	-	-	CUFF.686	-	-	ENSMUST00000105031	626-1150	-	173.149	23.86661167	60.566	219.552	OK
CUFF.205	-	-	CUFF.205	-	-	ENSMUST00000007602	20-498	-	173.261	23.88204959	49.7959	224.082	OK
CUFF.687	-	-	CUFF.687	-	-	ENSMUST00000105031	1439-2306	-	173.324	23.89073342	96.0883	228.782	OK
CUFF.859	-	-	CUFF.859	-	-	ENSMUST00000003121	167-599	-	173.417	23.90355241	45.9152	220.393	OK
CUFF.1311	-	-	CUFF.1311	-	-	ENSMUST00000026479	186-618	-	173.417	23.90355241	45.9152	220.393	OK
CUFF.1623	-	-	CUFF.1623	-	-	ENSMUST00000138927	313-905	-	173.476	23.91168488	73.7125	227.839	OK
CUFF.2172	-	-	CUFF.2172	-	-	ENSMUST00000061280	466-1057	-	173.924	23.97343656	73.8372	228.224	OK
CUFF.2049	-	-	CUFF.2049	-	-	ENSMUST00000033899	2741-3286	-	174.118	24.00017725	65.5113	218.371	OK
CUFF.1436	-	-	CUFF.1436	-	-	ENSMUST00000021595	0-636	-	174.172	24.00762053	74.8504	230.789	OK
CUFF.1112	-	-	CUFF.1112	-	-	ENSMUST00000033136	1005-1709	-	174.287	24.02347197	84.5257	225.402	OK
CUFF.2201	-	-	CUFF.2201	-	-	ENSMUST00000124505	1027-3414	-	174.396	24.03849637	132.956	214.391	OK
CUFF.960	-	-	CUFF.960	-	-	ENSMUST00000026917	1346-1913	-	174.493	24.05186671	69.966	216.895	OK
CUFF.806	-	-	CUFF.806	-	-	ENSMUST00000122113	607-1515	-	174.499	24.05269375	96.1185	240.296	OK
CUFF.41	-	-	CUFF.41	-	-	ENSMUST00000005714	5-526	-	174.784	24.09197774	60.9148	220.816	OK
CUFF.2636	-	-	CUFF.2636	-	-	ENSMUST00000039338	443-964	-	174.784	24.09197774	60.9148	220.816	OK
CUFF.1718	-	-	CUFF.1718	-	-	ENSMUST00000027974	831-1261	-	174.945	24.11416975	46.1288	221.418	OK
CUFF.458	-	-	CUFF.458	-	-	ENSMUST00000148601	556-1167	-	175.122	24.13856718	71.4203	227.246	OK
CUFF.1529	-	-	CUFF.1529	-	-	ENSMUST00000099513	466-1009	-	175.143	24.14146179	65.7526	219.175	OK
CUFF.564	-	-	CUFF.564	-	-	ENSMUST00000010421	624-1099	-	175.174	24.14573478	50.1104	225.497	OK
CUFF.2589	-	-	CUFF.2589	-	-	ENSMUST00000044250	544-1019	-	175.174	24.14573478	50.1104	225.497	OK
CUFF.1333	-	-	CUFF.1333	-	-	ENSMUST00000113825	4-1677	-	175.444	24.1829512	123.304	222.896	OK
CUFF.1116	-	-	CUFF.1116	-	-	ENSMUST00000021314	392-1002	-	175.552	24.19783777	71.5374	227.619	OK
CUFF.1123	-	-	CUFF.1123	-	-	ENSMUST00000022057	75-594	-	175.891	24.24456504	61.1495	221.667	OK
CUFF.1934	-	-	CUFF.1934	-	-	ENSMUST00000021479	310-919	-	175.985	24.25752187	71.6549	227.993	OK
CUFF.112	-	-	CUFF.112	-	-	ENSMUST00000078717	18-1100	-	176.062	24.26813544	106.326	230.985	OK
CUFF.2316	-	-	CUFF.2316	-	-	ENSMUST00000111785	1555-2006	-	176.131	24.2776463	52.777	202.312	OK
CUFF.2026	-	-	CUFF.2026	-	-	ENSMUST00000035116	488-1074	-	176.196	24.28660581	74.4672	230.171	OK
CUFF.1843	-	-	CUFF.1843	-	-	ENSMUST00000168099	101-2171	-	176.384	24.31251946	132.236	220.393	OK
CUFF.909	-	-	CUFF.909	-	-	ENSMUST00000058444	1389-1952	-	176.433	24.31927355	70.4631	218.436	OK
CUFF.1240	-	-	CUFF.1240	-	-	ENSMUST00000029573	37-465	-	176.501	24.32864658	46.3443	222.453	OK
CUFF.1548	-	-	CUFF.1548	-	-	ENSMUST00000025955	26-454	-	176.501	24.32864658	46.3443	222.453	OK
CUFF.2093	-	-	CUFF.2093	-	-	ENSMUST00000150576	39-467	-	176.501	24.32864658	46.3443	222.453	OK
CUFF.63	-	-	CUFF.63	-	-	ENSMUST00000152782	1033-1775	-	176.721	24.35897106	85.5434	251.284	OK
CUFF.586	-	-	CUFF.586	-	-	ENSMUST00000035579	5-1597	-	177.107	24.41217675	122.102	226.761	OK
CUFF.1970	-	-	CUFF.1970	-	-	ENSMUST00000006435	672-1502	-	177.226	24.42857954	95.5921	253.319	OK
CUFF.2812	-	-	CUFF.2812	-	-	ENSMUST00000035840	611-1150	-	177.229	24.42899306	66.2406	220.802	OK
CUFF.2622	-	-	CUFF.2622	-	-	ENSMUST00000101014	2-429	-	177.289	24.43726337	46.4528	222.974	OK
CUFF.1151	-	-	CUFF.1151	-	-	ENSMUST00000033828	400-961	-	177.419	24.45518239	70.7143	219.214	OK
CUFF.1271	-	-	CUFF.1271	-	-	ENSMUST00000064856	647-1364	-	177.599	24.47999333	82.9932	232.381	OK
CUFF.1453	-	-	CUFF.1453	-	-	ENSMUST00000033380	96-656	-	177.917	24.523826	70.8406	219.606	OK
CUFF.182	-	-	CUFF.182	-	-	ENSMUST00000045903	644-1270	-	178.292	24.57551547	76.0461	234.476	OK
CUFF.1009	-	-	CUFF.1009	-	-	ENSMUST00000029803	9-635	-	178.292	24.57551547	76.0461	234.476	OK
CUFF.966	-	-	CUFF.966	-	-	ENSMUST00000102875	584-1499	-	178.356	24.58433714	99.7188	234.122	OK
CUFF.454	-	-	CUFF.454	-	-	ENSMUST00000066587	4-1119	-	178.392	24.58929932	110.295	238.38	OK
CUFF.1395	-	-	CUFF.1395	-	-	ENSMUST00000143771	66-736	-	178.483	24.60184263	82.8941	224.998	OK
CUFF.1792	-	-	CUFF.1792	-	-	ENSMUST00000015239	13-505	-	178.599	24.61783191	64.5053	233.832	OK
CUFF.2716	-	-	CUFF.2716	-	-	ENSMUST00000034720	15-618	-	178.626	24.62155355	72.3678	230.261	OK
CUFF.650	-	-	CUFF.650	-	-	ENSMUST00000023056	394-908	-	178.721	24.63464822	61.7443	223.823	OK
CUFF.1571	-	-	CUFF.1571	-	-	ENSMUST00000022102	10-435	-	178.886	24.65739158	46.6715	224.023	OK
CUFF.794	-	-	CUFF.794	-	-	ENSMUST00000020484	66-1486	-	179.32	24.71721352	120.13	226.291	OK
CUFF.1784	-	-	CUFF.1784	-	-	ENSMUST00000030903	795-1396	-	179.525	24.74547043	72.6087	231.028	OK
CUFF.2387	-	-	CUFF.2387	-	-	ENSMUST00000118366	197-842	-	179.604	24.75635968	79.9565	221.418	OK
CUFF.476	-	-	CUFF.476	-	-	ENSMUST00000103201	2064-2731	-	179.638	24.76104619	83.2669	226.01	OK
CUFF.1489	-	-	CUFF.1489	-	-	ENSMUST00000141118	34-480	-	179.759	24.77772466	53.3687	204.58	OK
CUFF.163	-	-	CUFF.163	-	-	ENSMUST00000006380	309-821	-	179.879	24.79426529	61.9855	224.698	OK
CUFF.2362	-	-	CUFF.2362	-	-	ENSMUST00000107766	218-774	-	179.934	24.80184641	71.3502	221.186	OK
CUFF.907	-	-	CUFF.907	-	-	ENSMUST00000169681	2-1043	-	179.943	24.80308696	106.703	240.082	OK
CUFF.1559	-	-	CUFF.1559	-	-	ENSMUST00000154256	844-1510	-	180.026	24.81452756	83.3919	226.35	OK
CUFF.2793	-	-	CUFF.2793	-	-	ENSMUST00000029147	5-1221	-	180.187	24.83671957	114.184	244.68	OK
CUFF.1997	-	-	CUFF.1997	-	-	ENSMUST00000142247	472-1291	-	180.392	24.86497648	96.876	256.721	OK
CUFF.1852	-	-	CUFF.1852	-	-	ENSMUST00000082365	2-513	-	180.463	24.87476302	62.1068	225.137	OK
CUFF.2048	-	-	CUFF.2048	-	-	ENSMUST00000033899	2171-2638	-	180.487	24.87807114	50.9688	229.36	OK
CUFF.835	-	-	CUFF.835	-	-	ENSMUST00000112618	664-1746	-	180.576	24.89033877	109.993	238.318	OK
CUFF.1056	-	-	CUFF.1056	-	-	ENSMUST00000094154	239-1254	-	180.82	24.92397139	105.528	242.324	OK
CUFF.1566	-	-	CUFF.1566	-	-	ENSMUST00000123614	491-1023	-	181.003	24.94919585	67.1121	223.707	OK
CUFF.566	-	-	CUFF.566	-	-	ENSMUST00000010421	1995-2505	-	181.052	24.95594994	62.2286	225.579	OK
CUFF.2074	-	-	CUFF.2074	-	-	ENSMUST00000022842	1094-1604	-	181.052	24.95594994	62.2286	225.579	OK
CUFF.1103	-	-	CUFF.1103	-	-	ENSMUST00000081848	455-921	-	181.174	24.97276624	51.0782	229.852	OK
CUFF.1798	-	-	CUFF.1798	-	-	ENSMUST00000123116	133-599	-	181.174	24.97276624	51.0782	229.852	OK
CUFF.2796	-	-	CUFF.2796	-	-	ENSMUST00000170472	723-1167	-	181.252	24.98351765	53.6091	205.502	OK
CUFF.534	-	-	CUFF.534	-	-	ENSMUST00000180015	775-1197	-	181.337	24.99523393	47.0032	225.616	OK
CUFF.167	-	-	CUFF.167	-	-	ENSMUST00000025774	60-613	-	181.477	25.01453133	71.7373	222.386	OK
CUFF.1461	-	-	CUFF.1461	-	-	ENSMUST00000019615	38-1137	-	181.578	25.02845303	111.901	241.851	OK
CUFF.773	-	-	CUFF.773	-	-	ENSMUST00000105388	314-1019	-	181.846	25.06539377	84.4058	236.336	OK
CUFF.1054	-	-	CUFF.1054	-	-	ENSMUST00000103070	474-1026	-	181.998	25.08634523	71.8673	222.789	OK
CUFF.106	-	-	CUFF.106	-	-	ENSMUST00000080723	424-1281	-	182.043	25.09254797	97.2095	231.451	OK
CUFF.1029	-	-	CUFF.1029	-	-	ENSMUST00000047144	367-984	-	182.17	25.11005347	77.1554	237.896	OK
CUFF.1857	-	-	CUFF.1857	-	-	ENSMUST00000063136	16-1284	-	182.564	25.16436186	118.887	228.388	OK
CUFF.578	-	-	CUFF.578	-	-	ENSMUST00000111067	7-882	-	183.071	25.23424602	99.7436	249.359	OK
CUFF.2207	-	-	CUFF.2207	-	-	ENSMUST00000020984	1065-1983	-	183.158	25.24623798	103.714	237.679	OK
CUFF.2490	-	-	CUFF.2490	-	-	ENSMUST00000107364	31-559	-	183.232	25.25643803	67.6206	225.402	OK
CUFF.201	-	-	CUFF.201	-	-	ENSMUST00000031017	112-575	-	183.266	25.26112455	51.4092	231.341	OK
CUFF.2027	-	-	CUFF.2027	-	-	ENSMUST00000142676	237-700	-	183.266	25.26112455	51.4092	231.341	OK
CUFF.2346	-	-	CUFF.2346	-	-	ENSMUST00000038661	5-468	-	183.266	25.26112455	51.4092	231.341	OK
CUFF.584	-	-	CUFF.584	-	-	ENSMUST00000091291	445-1146	-	183.307	25.26677593	84.8874	237.685	OK
CUFF.2643	-	-	CUFF.2643	-	-	ENSMUST00000110127	16-955	-	183.322	25.26884351	105.62	245.038	OK
CUFF.579	-	-	CUFF.579	-	-	ENSMUST00000111067	1040-1654	-	183.501	25.29351661	77.5324	239.058	OK
CUFF.2087	-	-	CUFF.2087	-	-	ENSMUST00000025218	28-771	-	183.743	25.32687355	90.7675	245.606	OK
CUFF.2020	-	-	CUFF.2020	-	-	ENSMUST00000117852	185-712	-	183.798	25.33445467	67.7489	225.83	OK
CUFF.1683	-	-	CUFF.1683	-	-	ENSMUST00000084030	1409-2280	-	184.167	25.3853171	100.202	250.504	OK
CUFF.368	-	-	CUFF.368	-	-	ENSMUST00000025649	1863-2303	-	184.314	25.40557937	54.0965	207.37	OK
CUFF.270	-	-	CUFF.270	-	-	ENSMUST00000092618	6-1285	-	184.385	25.41536591	120.966	232.627	OK
CUFF.482	-	-	CUFF.482	-	-	ENSMUST00000020843	623-1235	-	184.399	25.41729565	77.7858	239.839	OK
CUFF.1446	-	-	CUFF.1446	-	-	ENSMUST00000108344	473-891	-	184.708	25.45988777	47.453	227.775	OK
CUFF.1619	-	-	CUFF.1619	-	-	ENSMUST00000137487	0-439	-	185.096	25.51336914	54.2197	207.842	OK
CUFF.861	-	-	CUFF.861	-	-	ENSMUST00000096753	215-782	-	185.399	25.55513423	76.9626	237.884	OK
CUFF.2156	-	-	CUFF.2156	-	-	ENSMUST00000020637	182-1776	-	185.41	25.55665045	129.415	233.943	OK
CUFF.358	-	-	CUFF.358	-	-	ENSMUST00000077271	1003-2233	-	185.457	25.56312887	119.335	225.768	OK
CUFF.1721	-	-	CUFF.1721	-	-	ENSMUST00000106677	692-1130	-	185.884	25.62198594	54.3435	208.317	OK
CUFF.2294	-	-	CUFF.2294	-	-	ENSMUST00000033683	2-781	-	186.035	25.64279956	96.7579	239.348	OK
CUFF.1160	-	-	CUFF.1160	-	-	ENSMUST00000106753	4-527	-	186.097	25.65134556	68.267	227.557	OK
CUFF.296	-	-	CUFF.296	-	-	ENSMUST00000112097	4-569	-	186.424	25.69641877	77.2351	238.727	OK
CUFF.585	-	-	CUFF.585	-	-	ENSMUST00000091291	3110-3526	-	186.441	25.69876203	47.6812	228.87	OK
CUFF.805	-	-	CUFF.805	-	-	ENSMUST00000005651	609-2025	-	186.454	25.70055393	126.072	232.533	OK
CUFF.1122	-	-	CUFF.1122	-	-	ENSMUST00000043897	415-916	-	186.524	25.71020263	63.3465	229.631	OK
CUFF.2827	-	-	CUFF.2827	-	-	ENSMUST00000055316	214-651	-	186.679	25.73156761	54.4678	208.793	OK
CUFF.1417	-	-	CUFF.1417	-	-	ENSMUST00000087865	1-608	-	186.682	25.73198112	78.4265	241.815	OK
CUFF.2267	-	-	CUFF.2267	-	-	ENSMUST00000084949	30-573	-	186.819	25.75086501	73.0584	226.481	OK
CUFF.1450	-	-	CUFF.1450	-	-	ENSMUST00000042497	330-1361	-	186.91	25.76340832	111.586	261.65	OK
CUFF.2792	-	-	CUFF.2792	-	-	ENSMUST00000017365	132-1587	-	186.983	25.77347053	128.146	242.659	OK
CUFF.1013	-	-	CUFF.1013	-	-	ENSMUST00000115542	741-1220	-	187.019	25.77843272	66.2559	240.178	OK
CUFF.2694	-	-	CUFF.2694	-	-	ENSMUST00000125366	479-1106	-	187.233	25.80793018	82.2519	227.775	OK
CUFF.1785	-	-	CUFF.1785	-	-	ENSMUST00000042345	7-528	-	187.269	25.81289237	68.5291	228.43	OK
CUFF.2672	-	-	CUFF.2672	-	-	ENSMUST00000039818	0-1686	-	187.283	25.81482211	134.118	235.295	OK
CUFF.317	-	-	CUFF.317	-	-	ENSMUST00000092956	14125-14540	-	187.32	25.81992213	47.7961	229.421	OK
CUFF.2799	-	-	CUFF.2799	-	-	ENSMUST00000044111	79-621	-	187.37	25.82681406	73.1932	226.899	OK
CUFF.1296	-	-	CUFF.1296	-	-	ENSMUST00000098950	40-793	-	187.617	25.86086019	94.8304	231.808	OK
CUFF.1222	-	-	CUFF.1222	-	-	ENSMUST00000028222	909-1640	-	187.921	25.90276312	92.2575	249.638	OK
CUFF.1979	-	-	CUFF.1979	-	-	ENSMUST00000052885	68-883	-	188.057	25.92150916	102.219	243.379	OK
CUFF.1606	-	-	CUFF.1606	-	-	ENSMUST00000020112	946-1381	-	188.29	25.95362555	54.7183	209.753	OK
CUFF.2658	-	-	CUFF.2658	-	-	ENSMUST00000036991	35-554	-	188.455	25.97636892	68.7932	229.311	OK
CUFF.2046	-	-	CUFF.2046	-	-	ENSMUST00000033899	2-563	-	188.508	25.98367436	77.7858	240.429	OK
CUFF.57	-	-	CUFF.57	-	-	ENSMUST00000040907	174-861	-	188.612	25.99800957	86.6173	242.528	OK
CUFF.351	-	-	CUFF.351	-	-	ENSMUST00000059515	160-1330	-	188.76	26.01840968	118.673	254.3	OK
CUFF.2580	-	-	CUFF.2580	-	-	ENSMUST00000015877	95-844	-	188.992	26.05038823	95.3369	233.046	OK
CUFF.524	-	-	CUFF.524	-	-	ENSMUST00000003066	1-498	-	189.064	26.06031261	63.8563	231.479	OK
CUFF.1848	-	-	CUFF.1848	-	-	ENSMUST00000114772	11-466	-	189.09	26.06389641	52.3131	235.409	OK
CUFF.2657	-	-	CUFF.2657	-	-	ENSMUST00000027856	1554-2302	-	189.339	26.09821822	95.4643	233.357	OK
CUFF.1682	-	-	CUFF.1682	-	-	ENSMUST00000084512	213-919	-	189.375	26.10318041	89.9053	264.097	OK
CUFF.1225	-	-	CUFF.1225	-	-	ENSMUST00000100171	507-1590	-	189.39	26.10524799	117.217	260.076	OK
CUFF.1562	-	-	CUFF.1562	-	-	ENSMUST00000022293	9-505	-	189.71	26.14935633	63.9851	231.946	OK
CUFF.1755	-	-	CUFF.1755	-	-	ENSMUST00000026990	452-948	-	189.71	26.14935633	63.9851	231.946	OK
CUFF.1460	-	-	CUFF.1460	-	-	ENSMUST00000033541	2-456	-	189.844	26.1678267	52.4283	235.927	OK
CUFF.833	-	-	CUFF.833	-	-	ENSMUST00000085814	2309-2721	-	190.005	26.19001871	48.1441	231.092	OK
CUFF.975	-	-	CUFF.975	-	-	ENSMUST00000040008	4-583	-	190.035	26.19415387	75.3675	239.806	OK
CUFF.1345	-	-	CUFF.1345	-	-	ENSMUST00000047672	800-1504	-	190.131	26.20738637	90.1608	264.847	OK
